,0,1,Year,b_id
2313,Sports Center Distance,0.7915913033740196,2018,7
2314,Uninhabited Percent,0.7827403451619399,2018,7
2315,Distance from Public Transportation,0.7143375719158138,2018,7
2316,Education Percent,0.7078348314241745,2018,7
2317,Cellular Percent,0.689996379805554,2018,7
2318,Immigration Percent,0.6895635817991197,2018,7
2319,Public Wifi Distance,0.6515069940521832,2018,7
2320,Latitude,0.6211048071349161,2018,7
2321,Owner Percent,0.6151540769097306,2018,7
2322,Computer Percent,0.5757660300817808,2018,7
2323,Rent Percent,0.5317361220459729,2018,7
2324,Reported Barrio,0.13546045031237194,2018,7
2325,Sports Center Distance,0.4506059857222753,2018,8
2326,Education Percent,0.4333277790462522,2018,8
2327,Latitude,0.3871482710513292,2018,8
2328,Public Wifi Distance,0.3798852924865397,2018,8
2329,Rent Percent,0.36310704245321945,2018,8
2330,Uninhabited Percent,0.3443752586061057,2018,8
2331,Cellular Percent,0.32512733540133976,2018,8
2332,Regular Percent,0.2971957125745988,2018,8
2333,Computer Percent,0.2911437352373851,2018,8
2334,Distance from Public Transportation,0.2612393916474005,2018,8
2335,Health Provider Distance,0.2573430324920549,2018,8
2336,Longitude,0.23183695410435634,2018,8
2337,Owner Percent,0.2305739767803159,2018,8
2338,Immigration Percent,0.17738340549132792,2018,8
2339,Reported Barrio,0.1500889152420345,2018,8
2340,Longitude,0.31697101349436085,2018,9
2341,Computer Percent,0.2315014710251364,2018,9
2342,Health Provider Distance,0.2269862445128754,2018,9
2343,Distance from Public Transportation,0.22324031535016475,2018,9
2344,Latitude,0.21494176090476055,2018,9
2345,Education Percent,0.20652157625237424,2018,9
2346,Public Wifi Distance,0.19727489962939784,2018,9
2347,Uninhabited Percent,0.18377440557358016,2018,9
2348,Sports Center Distance,0.1558528989122392,2018,9
2349,Immigration Percent,0.14979116191024078,2018,9
2350,Owner Percent,0.1196991688269251,2018,9
2351,Regular Percent,0.11747176934572855,2018,9
2352,Reported Barrio,0.10060127002401664,2018,9
2353,Cellular Percent,0.07110128343727151,2018,9
2354,Rent Percent,0.038339115360850766,2018,9
2355,Owner Percent,0.5000444823443915,2018,10
2356,Latitude,0.4925916654712354,2018,10
2357,Distance from Public Transportation,0.4613420157371722,2018,10
2358,Uninhabited Percent,0.4555921929917428,2018,10
2359,Rent Percent,0.4517236819205048,2018,10
2360,Cellular Percent,0.4186884126372799,2018,10
2361,Regular Percent,0.4161588591157952,2018,10
2362,Education Percent,0.4075747143418576,2018,10
2363,Health Provider Distance,0.3839854928319282,2018,10
2364,Longitude,0.3727569275822411,2018,10
2365,Computer Percent,0.3582508091824623,2018,10
2366,Sports Center Distance,0.3556920288461938,2018,10
2367,Public Wifi Distance,0.304191570501954,2018,10
2368,Immigration Percent,0.2814335647049804,2018,10
2369,Reported Barrio,0.07834912064212785,2018,10
2370,Public Wifi Distance,0.8273587725091507,2018,11
2371,Distance from Public Transportation,0.7986445144480347,2018,11
2372,Health Provider Distance,0.7807761155205335,2018,11
2373,Longitude,0.7776481940830653,2018,11
2374,Latitude,0.7551337045110391,2018,11
2375,Computer Percent,0.7512181619904426,2018,11
2376,Rent Percent,0.7056984501279211,2018,11
2377,Regular Percent,0.7036561329559121,2018,11
2378,Education Percent,0.7026826758309803,2018,11
2379,Sports Center Distance,0.6898588444374067,2018,11
2380,Owner Percent,0.6832015453071709,2018,11
2381,Cellular Percent,0.6666327046598508,2018,11
2382,Immigration Percent,0.6182473467240754,2018,11
2383,Uninhabited Percent,0.6047130170855426,2018,11
2384,Reported Barrio,0.02329928932971992,2018,11
2385,Distance from Public Transportation,0.5575777695247739,2018,12
2386,Longitude,0.5304278139448657,2018,12
2387,Latitude,0.4854474954584975,2018,12
2388,Rent Percent,0.4734748897525889,2018,12
2389,Education Percent,0.4449726634608311,2018,12
2390,Owner Percent,0.4309872761420981,2018,12
2391,Computer Percent,0.4285380711812978,2018,12
2392,Immigration Percent,0.4197241465079529,2018,12
2393,Sports Center Distance,0.4096216364921061,2018,12
2394,Health Provider Distance,0.3898914301962977,2018,12
2395,Public Wifi Distance,0.37282953685083703,2018,12
2396,Cellular Percent,0.3006196478743912,2018,12
2397,Regular Percent,0.2921373008276915,2018,12
2398,Uninhabited Percent,0.2843739867892836,2018,12
2399,Reported Barrio,0.039022275172514,2018,12
2400,Latitude,0.307440476190476,2018,13
2401,Education Percent,0.2303571428571429,2018,13
2402,Sports Center Distance,0.13035714285714284,2018,13
2403,Computer Percent,0.09791666666666664,2018,13
2404,Owner Percent,0.09077380952380933,2018,13
2405,Rent Percent,0.06369047619047619,2018,13
2406,Reported Barrio,0.05119047619047645,2018,13
2407,Cellular Percent,0.045833333333333386,2018,13
2408,Longitude,0.02619047619047632,2018,13
2409,Distance from Public Transportation,0.0,2018,13
2410,Public Wifi Distance,0.0,2018,13
2411,Health Provider Distance,0.0,2018,13
2412,Uninhabited Percent,0.0,2018,13
2413,Regular Percent,0.0,2018,13
2414,Immigration Percent,0.0,2018,13
2415,Longitude,0.7414638115144272,2018,14
2416,Public Wifi Distance,0.7033585616745072,2018,14
2417,Distance from Public Transportation,0.6541118467298399,2018,14
2418,Sports Center Distance,0.6522709504250543,2018,14
2419,Computer Percent,0.6165059677039215,2018,14
2420,Uninhabited Percent,0.6075541904444215,2018,14
2421,Education Percent,0.604030953639588,2018,14
2422,Cellular Percent,0.5715212372576874,2018,14
2423,Rent Percent,0.5685449593501457,2018,14
2424,Latitude,0.5471340695960074,2018,14
2425,Owner Percent,0.5442201597781926,2018,14
2426,Regular Percent,0.5182272103818963,2018,14
2427,Health Provider Distance,0.5130625396351189,2018,14
2428,Immigration Percent,0.4519863612048569,2018,14
2429,Reported Barrio,0.01199750320159798,2018,14
2430,Longitude,0.8339014241949423,2018,15
2431,Distance from Public Transportation,0.7546975567592695,2018,15
2432,Sports Center Distance,0.7060827838437449,2018,15
2433,Public Wifi Distance,0.6903351766372845,2018,15
2434,Latitude,0.6585678138607172,2018,15
2435,Computer Percent,0.6428601678036171,2018,15
2436,Health Provider Distance,0.5863314845673568,2018,15
2437,Rent Percent,0.5682317345433239,2018,15
2438,Education Percent,0.5231715817474862,2018,15
2439,Regular Percent,0.5069340896453189,2018,15
2440,Cellular Percent,0.4801291969165944,2018,15
2441,Owner Percent,0.4754650650641006,2018,15
2442,Immigration Percent,0.4753306905927932,2018,15
2443,Uninhabited Percent,0.4169930273333176,2018,15
2444,Reported Barrio,0.0,2018,15
2445,Public Wifi Distance,0.7142544296150669,2018,16
2446,Distance from Public Transportation,0.6257979750877771,2018,16
2447,Latitude,0.569330684832853,2018,16
2448,Health Provider Distance,0.5629295646540742,2018,16
2449,Longitude,0.5518564632872249,2018,16
2450,Sports Center Distance,0.550441737487906,2018,16
2451,Education Percent,0.5205206906682371,2018,16
2452,Computer Percent,0.4782924779191058,2018,16
2453,Regular Percent,0.4342423743946906,2018,16
2454,Cellular Percent,0.4303382729580045,2018,16
2455,Rent Percent,0.4251555705834842,2018,16
2456,Uninhabited Percent,0.4184892067887924,2018,16
2457,Immigration Percent,0.4121989520343794,2018,16
2458,Owner Percent,0.3995787734054352,2018,16
2459,Reported Barrio,0.16314127471645667,2018,16
2460,Longitude,0.4451500206944941,2018,17
2461,Education Percent,0.4376739394536102,2018,17
2462,Distance from Public Transportation,0.427093263158556,2018,17
2463,Uninhabited Percent,0.37275054597830026,2018,17
2464,Computer Percent,0.3705980605252708,2018,17
2465,Public Wifi Distance,0.3621764942336943,2018,17
2466,Sports Center Distance,0.361800152127707,2018,17
2467,Rent Percent,0.3608835405355229,2018,17
2468,Regular Percent,0.318585588460091,2018,17
2469,Owner Percent,0.28599268586893434,2018,17
2470,Latitude,0.28484140520265244,2018,17
2471,Health Provider Distance,0.27614427678740183,2018,17
2472,Immigration Percent,0.2619073628426438,2018,17
2473,Cellular Percent,0.2360753007865624,2018,17
2474,Reported Barrio,0.05453783821350156,2018,17
2475,Distance from Public Transportation,0.5412532495254685,2018,18
2476,Cellular Percent,0.4673897656253323,2018,18
2477,Longitude,0.4056307567317505,2018,18
2478,Regular Percent,0.3248631102994928,2018,18
2479,Education Percent,0.3207818886675993,2018,18
2480,Computer Percent,0.2975134538807094,2018,18
2481,Public Wifi Distance,0.2954007551142133,2018,18
2482,Immigration Percent,0.29394416214906816,2018,18
2483,Latitude,0.28711122140116885,2018,18
2484,Owner Percent,0.2788531343453107,2018,18
2485,Uninhabited Percent,0.25451944317235675,2018,18
2486,Sports Center Distance,0.2523371479918999,2018,18
2487,Rent Percent,0.22099322519338527,2018,18
2488,Health Provider Distance,0.1654648852496381,2018,18
2489,Reported Barrio,0.0,2018,18
2490,Sports Center Distance,0.6645782019623447,2018,19
2491,Rent Percent,0.6611065746148008,2018,19
2492,Latitude,0.6328004127708722,2018,19
2493,Longitude,0.6186430828057912,2018,19
2494,Regular Percent,0.6143119991314552,2018,19
2495,Distance from Public Transportation,0.5870842896277133,2018,19
2496,Computer Percent,0.5823678206644312,2018,19
2497,Uninhabited Percent,0.5730480199665617,2018,19
2498,Health Provider Distance,0.5686202742913182,2018,19
2499,Owner Percent,0.5655348144726204,2018,19
2500,Public Wifi Distance,0.535974203863304,2018,19
2501,Cellular Percent,0.5311703965059031,2018,19
2502,Education Percent,0.5242283129201972,2018,19
2503,Immigration Percent,0.4894197183276159,2018,19
2504,Reported Barrio,0.1636370486776404,2018,19
2505,Latitude,0.5875577169493131,2018,20
2506,Sports Center Distance,0.3329790153641201,2018,20
2507,Distance from Public Transportation,0.2959933777879318,2018,20
2508,Health Provider Distance,0.2665242564910222,2018,20
2509,Uninhabited Percent,0.258861587410375,2018,20
2510,Regular Percent,0.23131455682918034,2018,20
2511,Public Wifi Distance,0.2204661706377076,2018,20
2512,Longitude,0.21766917088343,2018,20
2513,Cellular Percent,0.19477959382790197,2018,20
2514,Education Percent,0.16600156337186125,2018,20
2515,Computer Percent,0.16346660739515784,2018,20
2516,Immigration Percent,0.15665814816479973,2018,20
2517,Rent Percent,0.09929607878422386,2018,20
2518,Owner Percent,0.04993309253714573,2018,20
2519,Reported Barrio,0.0,2018,20
2520,Latitude,0.4392591750283423,2018,21
2521,Regular Percent,0.41674435892494177,2018,21
2522,Rent Percent,0.41063557595613975,2018,21
2523,Public Wifi Distance,0.3117093977262515,2018,21
2524,Computer Percent,0.3116307186780425,2018,21
2525,Uninhabited Percent,0.2977082724508957,2018,21
2526,Longitude,0.2849536267408199,2018,21
2527,Health Provider Distance,0.282896181254336,2018,21
2528,Cellular Percent,0.27649687409198753,2018,21
2529,Owner Percent,0.2714375064632959,2018,21
2530,Education Percent,0.2694561378818441,2018,21
2531,Immigration Percent,0.26883117899709585,2018,21
2532,Distance from Public Transportation,0.2651521768322298,2018,21
2533,Reported Barrio,0.07713858756880465,2018,21
2534,Sports Center Distance,0.020066325325399426,2018,21
2535,Health Provider Distance,0.4214274426092857,2018,22
2536,Computer Percent,0.23992654479323414,2018,22
2537,Owner Percent,0.15311211579554662,2018,22
2538,Rent Percent,0.1481635523578646,2018,22
2539,Regular Percent,0.13770758444513742,2018,22
2540,Uninhabited Percent,0.115016880723104,2018,22
2541,Education Percent,0.10823968547169692,2018,22
2542,Distance from Public Transportation,0.06275545995522691,2018,22
2543,Public Wifi Distance,0.05260548547554622,2018,22
2544,Sports Center Distance,0.051054817938978925,2018,22
2545,Cellular Percent,0.02569229381320381,2018,22
2546,Reported Barrio,0.01754911280830029,2018,22
2547,Immigration Percent,0.0,2018,22
2548,Longitude,0.0,2018,22
2549,Latitude,0.0,2018,22
2550,Longitude,0.5843717315264523,2018,23
2551,Health Provider Distance,0.5320247142953205,2018,23
2552,Distance from Public Transportation,0.5165379134055974,2018,23
2553,Latitude,0.5033960794210097,2018,23
2554,Cellular Percent,0.4895519804854516,2018,23
2555,Sports Center Distance,0.43634326210229213,2018,23
2556,Education Percent,0.4060171170922846,2018,23
2557,Rent Percent,0.4004510080094463,2018,23
2558,Owner Percent,0.3925922384399381,2018,23
2559,Public Wifi Distance,0.3886991303532748,2018,23
2560,Computer Percent,0.3876137702728379,2018,23
2561,Regular Percent,0.3242360961630619,2018,23
2562,Uninhabited Percent,0.3175407598525113,2018,23
2563,Immigration Percent,0.3167111298448653,2018,23
2564,Reported Barrio,0.04887558920675672,2018,23
2565,Owner Percent,0.4009054173365505,2018,24
2566,Uninhabited Percent,0.37709185439353865,2018,24
2567,Education Percent,0.3762184512412343,2018,24
2568,Rent Percent,0.3754796689070319,2018,24
2569,Immigration Percent,0.3472960155272591,2018,24
2570,Computer Percent,0.3325518337987803,2018,24
2571,Regular Percent,0.33224451434318425,2018,24
2572,Sports Center Distance,0.3311360121598201,2018,24
2573,Cellular Percent,0.31785959753685633,2018,24
2574,Latitude,0.27322819392425224,2018,24
2575,Health Provider Distance,0.2295933565562227,2018,24
2576,Public Wifi Distance,0.21528148169452788,2018,24
2577,Reported Barrio,0.19389572861923526,2018,24
2578,Longitude,0.19171574145019174,2018,24
2579,Distance from Public Transportation,0.1054423722088118,2018,24
2580,Rent Percent,0.4944116109203682,2018,25
2581,Health Provider Distance,0.4804540205989048,2018,25
2582,Education Percent,0.45566023646859993,2018,25
2583,Computer Percent,0.4531696460784356,2018,25
2584,Regular Percent,0.43503173280437396,2018,25
2585,Immigration Percent,0.4292682291550409,2018,25
2586,Owner Percent,0.4023797078568556,2018,25
2587,Uninhabited Percent,0.37810985528137053,2018,25
2588,Cellular Percent,0.37590898279469376,2018,25
2589,Sports Center Distance,0.2685254233769889,2018,25
2590,Longitude,0.2652837630446534,2018,25
2591,Distance from Public Transportation,0.2542996475713788,2018,25
2592,Reported Barrio,0.2391612622895616,2018,25
2593,Latitude,0.21913230230554515,2018,25
2594,Public Wifi Distance,0.1845669128536005,2018,25
2595,Sports Center Distance,0.659671907261111,2018,26
2596,Health Provider Distance,0.6409854799544132,2018,26
2597,Public Wifi Distance,0.6156273207253258,2018,26
2598,Latitude,0.5416368363690509,2018,26
2599,Regular Percent,0.5238719545325471,2018,26
2600,Owner Percent,0.5229683771364075,2018,26
2601,Uninhabited Percent,0.5165498994575684,2018,26
2602,Immigration Percent,0.4871064393487261,2018,26
2603,Longitude,0.4843164734045105,2018,26
2604,Rent Percent,0.4689907750572844,2018,26
2605,Cellular Percent,0.4609519975640568,2018,26
2606,Distance from Public Transportation,0.4410510849573752,2018,26
2607,Computer Percent,0.43891713624576667,2018,26
2608,Education Percent,0.4130794873046799,2018,26
2609,Reported Barrio,0.14646633355367578,2018,26
2610,Health Provider Distance,0.5408879632272043,2018,27
2611,Public Wifi Distance,0.33678361120339595,2018,27
2612,Longitude,0.3244537998665331,2018,27
2613,Owner Percent,0.320402810443817,2018,27
2614,Distance from Public Transportation,0.29893968639058377,2018,27
2615,Education Percent,0.2759995247951865,2018,27
2616,Rent Percent,0.27177007911555906,2018,27
2617,Latitude,0.24248798369137914,2018,27
2618,Immigration Percent,0.18204346845592312,2018,27
2619,Cellular Percent,0.15247983204191806,2018,27
2620,Regular Percent,0.1095155221516846,2018,27
2621,Sports Center Distance,0.07812977691274536,2018,27
2622,Computer Percent,0.07667370513559879,2018,27
2623,Uninhabited Percent,0.030080961527158227,2018,27
2624,Reported Barrio,0.0,2018,27
2625,Distance from Public Transportation,0.7400698168878863,2018,28
2626,Longitude,0.5847577925798855,2018,28
2627,Owner Percent,0.5829662707139063,2018,28
2628,Latitude,0.5772339747677027,2018,28
2629,Rent Percent,0.5655042150747285,2018,28
2630,Sports Center Distance,0.5638919644058715,2018,28
2631,Uninhabited Percent,0.5623070194415374,2018,28
2632,Education Percent,0.5462484614192524,2018,28
2633,Immigration Percent,0.5353501891531476,2018,28
2634,Public Wifi Distance,0.5210886526557745,2018,28
2635,Computer Percent,0.4984230357443318,2018,28
2636,Health Provider Distance,0.4817688483247475,2018,28
2637,Cellular Percent,0.3991983908159673,2018,28
2638,Regular Percent,0.3584303844228174,2018,28
2639,Reported Barrio,0.032855569486509806,2018,28
2640,Uninhabited Percent,0.3100070716931551,2018,29
2641,Longitude,0.3036349482458598,2018,29
2642,Sports Center Distance,0.29899737235724233,2018,29
2643,Health Provider Distance,0.2717469684917586,2018,29
2644,Distance from Public Transportation,0.27174322279800833,2018,29
2645,Computer Percent,0.22420658492531145,2018,29
2646,Cellular Percent,0.21887548805705004,2018,29
2647,Latitude,0.2155124965137372,2018,29
2648,Public Wifi Distance,0.20345040489989066,2018,29
2649,Owner Percent,0.19655074002406625,2018,29
2650,Rent Percent,0.17885066034701413,2018,29
2651,Regular Percent,0.1289383124923562,2018,29
2652,Immigration Percent,0.08193757034078919,2018,29
2653,Education Percent,0.06021391233290396,2018,29
2654,Reported Barrio,0.0,2018,29
2655,Longitude,0.3305734124682913,2018,30
2656,Sports Center Distance,0.23489929536089796,2018,30
2657,Rent Percent,0.2081001514137415,2018,30
2658,Public Wifi Distance,0.1751576503545791,2018,30
2659,Distance from Public Transportation,0.15138458420584122,2018,30
2660,Health Provider Distance,0.1460835785367176,2018,30
2661,Regular Percent,0.1312088162724776,2018,30
2662,Uninhabited Percent,0.10377161738243368,2018,30
2663,Immigration Percent,0.08021243994498617,2018,30
2664,Computer Percent,0.07428610575098292,2018,30
2665,Education Percent,0.056312235783465774,2018,30
2666,Cellular Percent,0.05197967593959119,2018,30
2667,Owner Percent,0.0,2018,30
2668,Latitude,0.0,2018,30
2669,Reported Barrio,0.0,2018,30
2670,Public Wifi Distance,0.6413283841762922,2018,31
2671,Sports Center Distance,0.5309526301704341,2018,31
2672,Health Provider Distance,0.5069269489351385,2018,31
2673,Cellular Percent,0.4327106696101495,2018,31
2674,Distance from Public Transportation,0.3896151815546527,2018,31
2675,Uninhabited Percent,0.3777818385984484,2018,31
2676,Education Percent,0.3527930030627422,2018,31
2677,Latitude,0.3286686463482078,2018,31
2678,Computer Percent,0.3148590033441172,2018,31
2679,Owner Percent,0.28122340609461904,2018,31
2680,Immigration Percent,0.2773627287635563,2018,31
2681,Regular Percent,0.2706371403197094,2018,31
2682,Longitude,0.22371786177014966,2018,31
2683,Rent Percent,0.16570123907955647,2018,31
2684,Reported Barrio,0.0992014057584072,2018,31
2685,Regular Percent,0.2720376661586741,2018,32
2686,Uninhabited Percent,0.25294272626743153,2018,32
2687,Distance from Public Transportation,0.2297653144715226,2018,32
2688,Cellular Percent,0.2212377880439864,2018,32
2689,Longitude,0.2069829687139384,2018,32
2690,Immigration Percent,0.19561802214632265,2018,32
2691,Health Provider Distance,0.1928793229986776,2018,32
2692,Education Percent,0.19124108051476973,2018,32
2693,Computer Percent,0.1768024884828563,2018,32
2694,Rent Percent,0.16375500209535954,2018,32
2695,Public Wifi Distance,0.15315522497139789,2018,32
2696,Owner Percent,0.14592261782019822,2018,32
2697,Sports Center Distance,0.1346292832476612,2018,32
2698,Latitude,0.08108709901693212,2018,32
2699,Reported Barrio,0.0,2018,32
2700,Latitude,0.38082974442967205,2018,33
2701,Education Percent,0.3399216695140028,2018,33
2702,Distance from Public Transportation,0.3031498863169673,2018,33
2703,Computer Percent,0.2739615918340421,2018,33
2704,Public Wifi Distance,0.2704384312505872,2018,33
2705,Uninhabited Percent,0.2556826198509308,2018,33
2706,Rent Percent,0.2489744301503132,2018,33
2707,Sports Center Distance,0.2420195581291682,2018,33
2708,Owner Percent,0.23614825346344806,2018,33
2709,Health Provider Distance,0.230662385857769,2018,33
2710,Regular Percent,0.2000764750060391,2018,33
2711,Longitude,0.19845541704449146,2018,33
2712,Cellular Percent,0.10738202781299933,2018,33
2713,Reported Barrio,0.10727338900592233,2018,33
2714,Immigration Percent,0.08070666147547323,2018,33
2715,Distance from Public Transportation,0.4110325236974184,2018,34
2716,Owner Percent,0.3301166090606125,2018,34
2717,Public Wifi Distance,0.21624518543181948,2018,34
2718,Immigration Percent,0.1976204526766514,2018,34
2719,Longitude,0.18682726036172048,2018,34
2720,Latitude,0.17766263271883154,2018,34
2721,Sports Center Distance,0.1773379573941567,2018,34
2722,Computer Percent,0.1597312328568219,2018,34
2723,Education Percent,0.15065968397675197,2018,34
2724,Health Provider Distance,0.1317375433154815,2018,34
2725,Reported Barrio,0.06754547127241961,2018,34
2726,Uninhabited Percent,0.0628641461812145,2018,34
2727,Rent Percent,0.05994411934814493,2018,34
2728,Regular Percent,0.0,2018,34
2729,Cellular Percent,0.0,2018,34
2730,Latitude,0.5857670685501013,2018,35
2731,Owner Percent,0.5822141750890641,2018,35
2732,Education Percent,0.5780981969977028,2018,35
2733,Distance from Public Transportation,0.5684365740492261,2018,35
2734,Computer Percent,0.5631234606180908,2018,35
2735,Rent Percent,0.5088125011784577,2018,35
2736,Regular Percent,0.5031637239137234,2018,35
2737,Cellular Percent,0.4930254201822231,2018,35
2738,Sports Center Distance,0.490433495257089,2018,35
2739,Uninhabited Percent,0.4764132583747394,2018,35
2740,Longitude,0.4532771867547822,2018,35
2741,Immigration Percent,0.4306704495077667,2018,35
2742,Health Provider Distance,0.32454353752349885,2018,35
2743,Public Wifi Distance,0.27580280330868634,2018,35
2744,Reported Barrio,0.2047457222092508,2018,35
2745,Latitude,0.5373068049409073,2018,36
2746,Longitude,0.5134571927760705,2018,36
2747,Distance from Public Transportation,0.4997002953840832,2018,36
2748,Cellular Percent,0.44940445720485744,2018,36
2749,Regular Percent,0.4376850069797644,2018,36
2750,Immigration Percent,0.4173730283824968,2018,36
2751,Public Wifi Distance,0.41102299939398224,2018,36
2752,Uninhabited Percent,0.3985924593502888,2018,36
2753,Health Provider Distance,0.3873870144342284,2018,36
2754,Computer Percent,0.3675400079145725,2018,36
2755,Rent Percent,0.3485060597643881,2018,36
2756,Owner Percent,0.34648000480839114,2018,36
2757,Sports Center Distance,0.340679278714886,2018,36
2758,Education Percent,0.33202063403634385,2018,36
2759,Reported Barrio,0.22903955452919456,2018,36
2760,Reported Barrio,1.1102230246251563e-16,2018,37
2761,Uninhabited Percent,0.2499999999999999,2018,37
2762,Distance from Public Transportation,0.2083333333333333,2018,37
2763,Sports Center Distance,0.20833333333333315,2018,37
2764,Public Wifi Distance,0.20833333333333315,2018,37
2765,Education Percent,0.20833333333333315,2018,37
2766,Latitude,0.20833333333333315,2018,37
2767,Health Provider Distance,0.12499999999999988,2018,37
2768,Rent Percent,0.08333333333333315,2018,37
2769,Regular Percent,0.0,2018,37
2770,Owner Percent,0.0,2018,37
2771,Immigration Percent,0.0,2018,37
2772,Cellular Percent,0.0,2018,37
2773,Computer Percent,0.0,2018,37
2774,Longitude,0.0,2018,37
2775,Latitude,0.4886951597093683,2018,38
2776,Longitude,0.4858720926532509,2018,38
2777,Owner Percent,0.480569270330585,2018,38
2778,Immigration Percent,0.4730222616763631,2018,38
2779,Cellular Percent,0.4091957154761463,2018,38
2780,Health Provider Distance,0.3982262169259912,2018,38
2781,Sports Center Distance,0.3883000551092337,2018,38
2782,Uninhabited Percent,0.3644844310584925,2018,38
2783,Rent Percent,0.34693763198720395,2018,38
2784,Distance from Public Transportation,0.32542387257477845,2018,38
2785,Education Percent,0.3171342421594856,2018,38
2786,Regular Percent,0.31306184549067595,2018,38
2787,Computer Percent,0.3126271855735081,2018,38
2788,Public Wifi Distance,0.3098952943258224,2018,38
2789,Reported Barrio,0.024954854683309824,2018,38
2790,Sports Center Distance,0.4582780309297712,2018,39
2791,Distance from Public Transportation,0.4510645063612282,2018,39
2792,Immigration Percent,0.3323543855774558,2018,39
2793,Longitude,0.327923754630707,2018,39
2794,Latitude,0.3262647370167362,2018,39
2795,Education Percent,0.316457528330548,2018,39
2796,Health Provider Distance,0.2854595552342825,2018,39
2797,Owner Percent,0.26751713567510604,2018,39
2798,Public Wifi Distance,0.2567288652479993,2018,39
2799,Computer Percent,0.24913533409717206,2018,39
2800,Rent Percent,0.243673877412113,2018,39
2801,Cellular Percent,0.1906336407312965,2018,39
2802,Regular Percent,0.1861469217788425,2018,39
2803,Uninhabited Percent,0.15525203888750294,2018,39
2804,Reported Barrio,0.043239079594895036,2018,39
2805,Latitude,0.4027725654762948,2018,40
2806,Distance from Public Transportation,0.4003838083119407,2018,40
2807,Sports Center Distance,0.36431445102900506,2018,40
2808,Longitude,0.3139396433722763,2018,40
2809,Health Provider Distance,0.30224738494787706,2018,40
2810,Computer Percent,0.2655809854010096,2018,40
2811,Regular Percent,0.18914451555651146,2018,40
2812,Public Wifi Distance,0.17234415404401604,2018,40
2813,Uninhabited Percent,0.1565884050106332,2018,40
2814,Education Percent,0.1284071258032875,2018,40
2815,Rent Percent,0.10491530373828484,2018,40
2816,Immigration Percent,0.07110091944742125,2018,40
2817,Cellular Percent,0.06739482076129777,2018,40
2818,Reported Barrio,0.0392301656360956,2018,40
2819,Owner Percent,0.019675712831299645,2018,40
2820,Sports Center Distance,0.5023171498357977,2018,41
2821,Immigration Percent,0.4534301976500626,2018,41
2822,Cellular Percent,0.4024990359273102,2018,41
2823,Owner Percent,0.3981720176666523,2018,41
2824,Health Provider Distance,0.3823568576801515,2018,41
2825,Computer Percent,0.3805580058309284,2018,41
2826,Regular Percent,0.3794888595702326,2018,41
2827,Rent Percent,0.36802866238184784,2018,41
2828,Public Wifi Distance,0.3617378809445304,2018,41
2829,Latitude,0.3576003687648233,2018,41
2830,Distance from Public Transportation,0.3100678792293845,2018,41
2831,Uninhabited Percent,0.3024721927772189,2018,41
2832,Longitude,0.2497936917118433,2018,41
2833,Education Percent,0.2478573383549261,2018,41
2834,Reported Barrio,0.0,2018,41
2835,Health Provider Distance,0.6802751856471092,2018,42
2836,Sports Center Distance,0.6759370687506765,2018,42
2837,Distance from Public Transportation,0.6670800588153849,2018,42
2838,Latitude,0.6299327090210625,2018,42
2839,Owner Percent,0.6020992579618138,2018,42
2840,Public Wifi Distance,0.6015296017582452,2018,42
2841,Computer Percent,0.5927622753173856,2018,42
2842,Longitude,0.5759735723907236,2018,42
2843,Immigration Percent,0.5735092214251036,2018,42
2844,Rent Percent,0.5499596798282544,2018,42
2845,Education Percent,0.5385142912252979,2018,42
2846,Regular Percent,0.4949488491396774,2018,42
2847,Cellular Percent,0.4934337751084414,2018,42
2848,Uninhabited Percent,0.4660994453849698,2018,42
2849,Reported Barrio,0.16037540294882136,2018,42
2850,Longitude,0.6034085288722588,2018,43
2851,Sports Center Distance,0.517327067061959,2018,43
2852,Latitude,0.5004980993644823,2018,43
2853,Distance from Public Transportation,0.4980954683322505,2018,43
2854,Public Wifi Distance,0.487265604137654,2018,43
2855,Education Percent,0.4681038838769673,2018,43
2856,Health Provider Distance,0.4517301027877832,2018,43
2857,Owner Percent,0.42027475420284205,2018,43
2858,Rent Percent,0.396798622909619,2018,43
2859,Immigration Percent,0.3936943851513268,2018,43
2860,Regular Percent,0.3904115333944862,2018,43
2861,Uninhabited Percent,0.38601619446895663,2018,43
2862,Cellular Percent,0.3848066373452905,2018,43
2863,Computer Percent,0.37388150495091255,2018,43
2864,Reported Barrio,0.05305057358233234,2018,43
2865,Distance from Public Transportation,0.7019140167293051,2018,44
2866,Latitude,0.6035849007571445,2018,44
2867,Rent Percent,0.6015587606753305,2018,44
2868,Longitude,0.5864389808866988,2018,44
2869,Education Percent,0.5698004865063111,2018,44
2870,Owner Percent,0.555416872906207,2018,44
2871,Sports Center Distance,0.5246912847491796,2018,44
2872,Immigration Percent,0.5201020977243074,2018,44
2873,Computer Percent,0.507173455915646,2018,44
2874,Cellular Percent,0.5031773565105477,2018,44
2875,Public Wifi Distance,0.4934839534322468,2018,44
2876,Health Provider Distance,0.4856531583398964,2018,44
2877,Regular Percent,0.4619302920239359,2018,44
2878,Uninhabited Percent,0.4571302541930313,2018,44
2879,Reported Barrio,0.0643944399115215,2018,44
2880,Sports Center Distance,0.16069739385141846,2018,45
2881,Regular Percent,0.15101816376777633,2018,45
2882,Cellular Percent,0.100709118238143,2018,45
